,BLU,Huawei,LG,Vodafone,Icemobile,Xiaomi,Motorola,Vertu,Yezz,iNQ,Mitac,O2,Casio,Neonode,Orange,Acer,Pantech,Cat,alcatel,Prestigio,verykool,Karbonn,Lenovo,OnePlus,Nvidia,Meizu,Jolla,Amazon,Coolpad,Dell,ZTE,HP,Nokia,Celkon,Kyocera,Microsoft,BenQ,VK Mobile,T-Mobile,Garmin-Asus,Asus,Wiko,Sonim,Sagem,Qtek,Intex,Panasonic,Palm,Google,QMobile,vivo,LeEco,Eten,NIU,Sharp,BlackBerry,YU,Gionee,Gigabyte,Archos,i-mate,Micromax,HTC,Samsung,Oppo,Yota,Apple,Allview,XOLO,Lava,Spice,Philips,BQ,NEC,Toshiba,Sony,Sony Ericsson,2G,3G,4G,CPU,Chipset,EDGE,GPRS,GPS,GPU,NFC,OS,Price,RAM,SIM,Thickness,audio_jack,battery,display_size,internal_memory,loud_speaker,memory_card,primary_camera,radio,screen_to_body_ratio,secondary_camera,weight_g
793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Quad-core 2.3 GHz,Intel Atom Z3580,Yes,Yes,Yes,PowerVR G6430,,Android 5.0,510.6,2.0,Single,0.24,Yes,7000.0,10.5,32.0,Yes,Yes,8,No,67.2,2,597
794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Quad-core 2.3 GHz,Intel Atom Z3580,Yes,Yes,Yes,PowerVR G6430,,Android 4.4.2,277.5,2.0,Single,0.24,Yes,5676.0,8.4,32.0,Yes,Yes,8,No,76.3,2,305
795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Dual-core 2.0 GHz,Intel Atom Z2580,Yes,Yes,Yes,PowerVR SGX544MP2,,Android 4.2.2,144.3,2.0,Single,0.39,Yes,4100.0,8.0,32.0,Yes,Yes,5,No,67.3,2,292
796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Dual-core 1.6 GHz,Intel Atom Z2560,Yes,Yes,Yes,PowerVR SGX544MP2,,Android 4.2.2,111.00000000000001,2.0,Single,0.38,Yes,4100.0,7.0,16.0,Yes,Yes,3,No,62.4,,234
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Dual-core 1.5 GHz,,No,No,Yes,,,Windows,421.8,,Single,0.36,Yes,7568.0,10.1,64.0,Yes,Yes,5,No,57.7,2,635
798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Dual-core 1.5 GHz Scorpion,Qualcomm MSM8260 Snapdragon S3,Yes,Yes,Yes,Adreno 220,,,499.50000000000006,1.0,Single,0.41,Yes,1520.0,4.3,8.0,Yes,Yes,8,Yes,63.3,1,145
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,Dual-core 1.0 GHz Cortex-A9,Nvidia Tegra 2 T20,No,No,Yes,ULP GeForce,,Android 3.2,310.8,1.0,No,0.51,Yes,,10.1,16.0,Yes,Yes,5,No,63.4,2,727
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Dual-core 1.0 GHz Cortex-A9,Nvidia Tegra 2 T20,Yes,Yes,Yes,ULP GeForce,,Android 2.2,233.10000000000002,,Single,0.49,Yes,2780.0,7.0,16.0,Yes,Yes,5,No,58.2,1,453.6
801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,Dual-core 1.0 GHz Cortex-A9,Nvidia Tegra 2 T20,No,No,Yes,ULP GeForce,,Android 2.2,155.4,,No,0.49,Yes,2780.0,7.0,16.0,Yes,Yes,5,No,58.2,1,453.6
802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,1.0 GHz Scorpion,Qualcomm QSD8250 Snapdragon S1,Yes,Yes,Yes,Adreno 200,,Android 2.2,432.90000000000003,0.5,Single,0.51,Yes,1400.0,4.1,1.0,Yes,Yes,8,Yes,61.8,,164
803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,600 MHz ARM 11,,Yes,Yes,Yes,,,Android 2.1,310.8,0.25,Single,0.48,Yes,1250.0,3.5,0.5,Yes,Yes,3,Yes,54.6,,120
804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,600 MHz ARM 11,Qualcomm MSM7227 Snapdragon S1,Yes,Yes,Yes,Adreno 200,,Android 2.1,199.8,0.25,Single,0.57,Yes,1100.0,2.8,0.25,Yes,Yes,3,Yes,43.3,,100
805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,1.0 GHz Scorpion,Qualcomm QSD8250 Snapdragon S1,Yes,Yes,Yes,Adreno 200,,Windows,244.20000000000002,0.5,Single,0.60,Yes,1400.0,4.1,16.0,Yes,No,5,Yes,61.8,,192.8
806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,1.0 GHz Scorpion,Qualcomm QSD8250 Snapdragon S1,Yes,Yes,Yes,Adreno 200,,Android,210.9,0.5,Single,0.39,Yes,1530.0,5.0,16.0,Yes,Yes,5,No,58.8,,220
807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Marvell PXA310 624 MHz,,Yes,Yes,Yes,,,Android 1.5,255.3,,Single,0.46,No,1000.0,3.5,,Yes,Yes,5,No,47.8,,104
808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,No,No,,,Yes,Yes,Yes,,,,255.3,,Single,0.46,No,1000.0,3.5,0.25,Yes,Yes,3,No,47.4,,102
809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,,,Yes,Yes,Yes,,,Android 1.5,255.3,,Single,0.46,No,1000.0,3.5,0.25,Yes,Yes,3,No,47.0,,108
810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,No,No,Samsung S3C2442 400 MHz,,Yes,Yes,Yes,,,Windows,222.00000000000003,0.0625,Single,0.59,No,,2.8,0.125,Yes,Yes,2,No,39.1,,136
811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Samsung 667 MHz,,Yes,Yes,Yes,,,Windows,654.9000000000001,0.125,Single,0.67,No,1530.0,2.8,0.25,Yes,Yes,3,Yes,37.9,,147
812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Samsung S3C 6400 533 MHz,,Yes,Yes,Yes,,,Windows,388.50000000000006,0.125,Single,0.67,No,,2.8,0.25,Yes,Yes,3,No,37.9,,147
813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Samsung S3C 6400 533 MHz,,Yes,Yes,Yes,,,Windows,355.20000000000005,0.125,Dual,0.67,No,,2.8,0.25,Yes,Yes,3,No,37.9,,147
814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Samsung S3C 2442 500 MHz,,Yes,Yes,Yes,,,Windows,255.3,0.0625,Single,0.69,No,1530.0,2.8,0.25,Yes,Yes,2,Yes,37.6,,179
815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,No,No,Samsung SC32442 500 MHz,,Yes,Yes,Yes,,,Windows,244.20000000000002,0.0625,Single,0.58,No,1530.0,2.8,0.25,Yes,Yes,2,Yes,39.1,,136
816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Samsung S3C2442 500 MHz,,Yes,Yes,Yes,,,Windows,255.3,0.0625,Single,0.72,No,1530.0,,0.25,Yes,Yes,2,Yes,,,178
817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,No,No,Samsung S3C2442 400 MHz,,Yes,Yes,Yes,,,Windows,188.70000000000002,0.0625,Single,0.58,No,1530.0,2.8,0.125,Yes,Yes,2,Yes,39.1,,136
818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,No,No,Samsung S3C2440 400 MHz,,Yes,Yes,Yes,,,Windows,199.8,0.0625,Single,0.61,No,1530.0,2.8,0.125,Yes,Yes,2,Yes,36.1,,146
819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Samsung SC3 2440 500 MHz,,Yes,Yes,Yes,,,Windows,199.8,0.0625,Single,0.62,No,1530.0,2.8,0.25,Yes,Yes,2,Yes,35.4,,146
820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,No,No,Samsung S3C2440 400 MHz,,Yes,Yes,Yes,,,Windows,321.90000000000003,0.0625,Single,0.78,No,1530.0,2.8,0.125,Yes,Yes,2,Yes,35.0,,165
821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,No,No,Samsung S3C2440 400 MHz,,Yes,Yes,Yes,,,Windows,321.90000000000003,0.0625,Single,0.61,No,1530.0,2.8,0.125,Yes,Yes,2,Yes,36.1,,146
822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,No,No,Samsung 2440 400 MHz,,No,Yes,No,,,Windows,244.20000000000002,0.0625,Single,0.87,No,1440.0,2.8,0.125,Yes,No,1,No,35.5,,165
823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,No,No,Samsung S3C 2440 400 MHz,,No,Yes,No,,,Windows,355.20000000000005,0.0625,Single,0.87,No,1440.0,2.8,0.25,Yes,No,2,No,35.8,,174
824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,No,No,Samsung S3C2440 400 MHz,,No,Yes,Yes,,,Windows,333.00000000000006,0.0625,Single,0.91,No,1440.0,2.8,0.125,Yes,No,1,No,32.9,,191
825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,No,No,Samsung 2440 400 MHz,,No,Yes,No,,,Windows,344.1,0.0625,Single,0.87,No,1440.0,2.8,0.125,Yes,No,1,No,35.8,,165
826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,,,Yes,Yes,Yes,,,Android 2.1,344.1,0.5,Single,,Yes,1500.0,3.2,4.0,Yes,Yes,5,No,,,
827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,600 MHz ARM 11,Qualcomm MSM7227 Snapdragon S1,Yes,Yes,Yes,Adreno 200,,Windows,344.1,0.5,Single,,Yes,1500.0,3.5,4.0,Yes,Yes,5,No,,,
828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,,,Yes,Yes,Yes,,,,210.9,0.125,Single,0.55,No,1100.0,3.55,4.0,Yes,Yes,3,No,53.7,,137
829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,528 MHz ARM 11,Qualcomm MSM7200A,Yes,Yes,Yes,Adreno 130,,Windows,333.00000000000006,,Single,0.50,No,920.0,2.8,8.0,Yes,No,3,No,48.5,,99
830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Dual-core 1.0 GHz Cortex-A7,Mediatek MT6572,Yes,Yes,Yes,Mali-400,,Android 4.4,66.60000000000001,0.5,Dual,0.38,Yes,1300.0,4.0,4.0,Yes,Yes,2,Yes,59.2,,105
831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Quad-core 1.2 GHz,Spreadtrum SC7731,Yes,Yes,Yes,Mali-400,,Android 4.4,88.80000000000001,0.5,Dual,0.36,Yes,2100.0,5.0,8.0,Yes,Yes,5,Yes,66.0,2,145
832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Quad-core 1.2 GHz,Spreadtrum SC7731,Yes,Yes,Yes,Mali-400,,Android 4.4,77.7,0.5,Dual,0.35,Yes,1600.0,4.5,8.0,Yes,Yes,5,Yes,62.2,2,125
833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Quad-core 1.2 GHz,Spreadtrum SC7731,Yes,Yes,Yes,Mali-400,,Android 5.1,111.00000000000001,1.0,Dual,0.34,Yes,2000.0,5.0,8.0,Yes,Yes,8,Yes,65.1,5,150
834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Quad-core 1.3 GHz Cortex-A7,Mediatek MT6582,Yes,Yes,Yes,Mali-400MP2,,Android 4.4.2,210.9,1.0,Dual,0.33,Yes,2000.0,5.0,8.0,Yes,Yes,13,Yes,65.3,5,150
835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Dual-core 1.3 GHz Cortex-A7,Mediatek MT6572,Yes,Yes,Yes,Mali-400,,Android 4.2,111.00000000000001,0.5,Dual,0.39,Yes,1400.0,4.0,4.0,Yes,Yes,8,Yes,58.3,,121
836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Quad-core 1.5 GHz Cortex-A7,Mediatek MT6589T,Yes,Yes,Yes,PowerVR SGX544,,Android 4.2,488.40000000000003,2.0,Single,,Yes,2500.0,5.0,32.0,Yes,No,13,Yes,,5,
837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Dual-core 1.3 GHz Cortex-A7,Mediatek MT6572,Yes,Yes,Yes,Mali-400,,Android 4.2,155.4,1.0,Dual,,Yes,1400.0,4.0,4.0,Yes,Yes,5,Yes,,,
838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Quad-core 1.2 GHz Cortex-A7,Mediatek MT6589,Yes,Yes,Yes,PowerVR SGX544,,Android 4.2,166.50000000000003,1.0,Dual,0.49,Yes,2000.0,4.5,4.0,Yes,Yes,5,Yes,61.2,,147.7
839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Quad-core 1.2 GHz Cortex-A7,Mediatek MT6589,Yes,Yes,Yes,PowerVR SGX544,,Android 4.2.1,222.00000000000003,1.0,Dual,0.38,Yes,1700.0,4.5,4.0,Yes,Yes,8,Yes,61.3,2,147
840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Quad-core 1.5 GHz Cortex-A7,Mediatek MT6589,Yes,Yes,Yes,PowerVR SGX544,,Android 4.2,244.20000000000002,1.0,Dual,0.35,Yes,2000.0,5.0,4.0,Yes,Yes,13,Yes,65.3,2,168
841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Dual-core 1.4 GHz Krait,Qualcomm MSM8230 Snapdragon 400,Yes,Yes,Yes,Adreno 305,,Android 4.2,288.6,1.0,Dual,0.37,Yes,1900.0,5.0,4.0,Yes,Yes,13,Yes,65.6,2,165
842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Dual-core 1.0 GHz Cortex-A9,Mediatek MT6577,Yes,Yes,Yes,PowerVR SGX531u,,Android 4.1,244.20000000000002,1.0,Dual,0.38,Yes,1700.0,4.5,4.0,Yes,Yes,8,Yes,61.3,2,150.5
